[2024-10-24, 17:56:57] dig AXFR lab.it.uc3m.es
dns1.lab.it.uc3m.es.	60	IN	CNAME	lm000.lab.it.uc3m.es.
dns2.lab.it.uc3m.es.	60	IN	CNAME	it000.lab.it.uc3m.es.
doc000.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::99
doc000.lab.it.uc3m.es.	60	IN	A	163.117.144.99
doc001.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::100
doc001.lab.it.uc3m.es.	60	IN	A	163.117.144.100
doc002.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::101
doc002.lab.it.uc3m.es.	60	IN	A	163.117.144.101
doc003.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::102
doc003.lab.it.uc3m.es.	60	IN	A	163.117.144.102
doc004.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::103
doc004.lab.it.uc3m.es.	60	IN	A	163.117.144.103
doc005.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::104
doc005.lab.it.uc3m.es.	60	IN	A	163.117.144.104
doc006.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::105
doc006.lab.it.uc3m.es.	60	IN	A	163.117.144.105
doc007.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::106
doc007.lab.it.uc3m.es.	60	IN	A	163.117.144.106
doc008.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::107
doc008.lab.it.uc3m.es.	60	IN	A	163.117.144.107
doc009.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::108
doc009.lab.it.uc3m.es.	60	IN	A	163.117.144.108
doc010.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::109
doc010.lab.it.uc3m.es.	60	IN	A	163.117.144.109
doc011.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::110
doc011.lab.it.uc3m.es.	60	IN	A	163.117.144.110
doc012.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::114
doc012.lab.it.uc3m.es.	60	IN	A	163.117.144.114
doc013.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::115
doc013.lab.it.uc3m.es.	60	IN	A	163.117.144.115
doc014.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::116
doc014.lab.it.uc3m.es.	60	IN	A	163.117.144.116
doc015.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::117
doc015.lab.it.uc3m.es.	60	IN	A	163.117.144.117
doc016.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::118
doc016.lab.it.uc3m.es.	60	IN	A	163.117.144.118
doc017.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::119
doc017.lab.it.uc3m.es.	60	IN	A	163.117.144.119
doc018.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::122
doc018.lab.it.uc3m.es.	60	IN	A	163.117.144.122
doc019.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::123
doc019.lab.it.uc3m.es.	60	IN	A	163.117.144.123
doc020.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::124
doc020.lab.it.uc3m.es.	60	IN	A	163.117.144.124
doc021.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::126
doc021.lab.it.uc3m.es.	60	IN	A	163.117.144.126
doc022.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::127
doc022.lab.it.uc3m.es.	60	IN	A	163.117.144.127
doc023.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::128
doc023.lab.it.uc3m.es.	60	IN	A	163.117.144.128
doc024.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::155
doc024.lab.it.uc3m.es.	60	IN	A	163.117.144.155
doc025.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::153
doc025.lab.it.uc3m.es.	60	IN	A	163.117.144.153
doc026.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::154
doc026.lab.it.uc3m.es.	60	IN	A	163.117.144.154
doc027.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::158
doc027.lab.it.uc3m.es.	60	IN	A	163.117.144.158
doc028.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::159
doc028.lab.it.uc3m.es.	60	IN	A	163.117.144.159
doc029.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::160
doc029.lab.it.uc3m.es.	60	IN	A	163.117.144.160
doc030.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::161
doc030.lab.it.uc3m.es.	60	IN	A	163.117.144.161
doc031.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::242
doc031.lab.it.uc3m.es.	60	IN	A	163.117.144.242
doc032.lab.it.uc3m.es.	60	IN	CNAME	jbit147.lab.it.uc3m.es.
doc033.lab.it.uc3m.es.	60	IN	CNAME	jbit148.lab.it.uc3m.es.
doc034.lab.it.uc3m.es.	60	IN	CNAME	jbit149.lab.it.uc3m.es.
doc035.lab.it.uc3m.es.	60	IN	CNAME	jbit150.lab.it.uc3m.es.
doc036.lab.it.uc3m.es.	60	IN	CNAME	jbit151.lab.it.uc3m.es.
docserv2.lab.it.uc3m.es. 60	IN	A	163.117.144.80
dotlrn.lab.it.uc3m.es.	60	IN	CNAME	lmserv.lab.it.uc3m.es.
dplab0mciber.lab.it.uc3m.es. 60	IN	A	163.117.106.81
dplab1mciber.lab.it.uc3m.es. 60	IN	A	163.117.106.82
dplab2mciber.lab.it.uc3m.es. 60	IN	A	163.117.106.83
dummy144.lab.it.uc3m.es. 60	IN	A	163.117.144.65
dummy168.lab.it.uc3m.es. 60	IN	A	163.117.168.186
dummy171.lab.it.uc3m.es. 60	IN	A	163.117.171.190
eco.lab.it.uc3m.es.	60	IN	A	163.117.144.163
eco.lab.it.uc3m.es.	60	IN	A	163.117.168.113
eco.lab.it.uc3m.es.	60	IN	A	163.117.171.163
esquimal0-1.lab.it.uc3m.es. 60	IN	A	163.117.168.241
esquimal1-1.lab.it.uc3m.es. 60	IN	A	163.117.168.242
eswitch.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1010::90
esx1.lab.it.uc3m.es.	60	IN	CNAME	lab0mciber.lab.it.uc3m.es.
esx1-ilo.lab.it.uc3m.es. 60	IN	CNAME	lab0mciber-ilo.lab.it.uc3m.es.
esx2.lab.it.uc3m.es.	60	IN	CNAME	lab1mciber.lab.it.uc3m.es.
esx2-ilo.lab.it.uc3m.es. 60	IN	CNAME	lab1mciber-ilo.lab.it.uc3m.es.
esx3.lab.it.uc3m.es.	60	IN	CNAME	lab2mciber.lab.it.uc3m.es.
esx3-ilo.lab.it.uc3m.es. 60	IN	CNAME	lab2mciber-ilo.lab.it.uc3m.es.
eternus.lab.it.uc3m.es.	60	IN	A	163.117.168.234
eternus0mciber.lab.it.uc3m.es. 60 IN	A	163.117.171.37
eternus1mciber.lab.it.uc3m.es. 60 IN	A	163.117.171.38
exmserv01.lab.it.uc3m.es. 60	IN	A	163.117.172.51
exmserv02.lab.it.uc3m.es. 60	IN	A	163.117.172.52
exmserv03.lab.it.uc3m.es. 60	IN	A	163.117.172.53
exmserv04.lab.it.uc3m.es. 60	IN	A	163.117.172.54
exmserv05.lab.it.uc3m.es. 60	IN	A	163.117.172.55
fanny.lab.it.uc3m.es.	60	IN	A	163.117.168.251
gen8.lab.it.uc3m.es.	60	IN	A	163.117.144.250
gen8ilo.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009:3ea8:2aff:fe9f:78da
gen8ilo.lab.it.uc3m.es.	60	IN	A	163.117.171.39
guacamole.lab.it.uc3m.es. 60	IN	CNAME	lab-k8s-node0.lab.it.uc3m.es.
hivequeen.lab.it.uc3m.es. 60	IN	CNAME	baqueta.lab.it.uc3m.es.
hseldon.lab.it.uc3m.es.	60	IN	CNAME	hseldon-144.lab.it.uc3m.es.
hseldon-144.lab.it.uc3m.es. 60	IN	A	163.117.144.164
hseldon-168.lab.it.uc3m.es. 60	IN	A	163.117.168.188
hseldon-171.lab.it.uc3m.es. 60	IN	A	163.117.171.161
hseldon-172.lab.it.uc3m.es. 60	IN	A	163.117.172.172
imap.lab.it.uc3m.es.	60	IN	CNAME	www.lab.it.uc3m.es.
imaps.lab.it.uc3m.es.	60	IN	CNAME	www.lab.it.uc3m.es.
int.lab.it.uc3m.es.	60	IN	CNAME	www.lab.it.uc3m.es.
inventario.lab.it.uc3m.es. 14440 IN	A	163.117.144.251
_acme-challenge.inventario.lab.it.uc3m.es. 14440 IN CNAME e5bb263a-0f0d-46c3-8ac5-ed14e0e601b6.auth.acme-dns.io.
iot01.lab.it.uc3m.es.	60	IN	A	163.117.144.34
iot02.lab.it.uc3m.es.	60	IN	A	163.117.144.35
iot03.lab.it.uc3m.es.	60	IN	A	163.117.144.36
iot04.lab.it.uc3m.es.	60	IN	A	163.117.144.37
iot05.lab.it.uc3m.es.	60	IN	A	163.117.144.38
iot06.lab.it.uc3m.es.	60	IN	A	163.117.144.39
iot07.lab.it.uc3m.es.	60	IN	A	163.117.144.40
iot08.lab.it.uc3m.es.	60	IN	A	163.117.144.41
iot09.lab.it.uc3m.es.	60	IN	A	163.117.144.42
iot10.lab.it.uc3m.es.	60	IN	A	163.117.144.43
iot11.lab.it.uc3m.es.	60	IN	A	163.117.144.44
iot12.lab.it.uc3m.es.	60	IN	A	163.117.144.45
iot13.lab.it.uc3m.es.	60	IN	A	163.117.144.46
iot14.lab.it.uc3m.es.	60	IN	A	163.117.144.47
iot15.lab.it.uc3m.es.	60	IN	A	163.117.144.48
iot16.lab.it.uc3m.es.	60	IN	A	163.117.144.49
iot17.lab.it.uc3m.es.	60	IN	A	163.117.144.50
iot18.lab.it.uc3m.es.	60	IN	A	163.117.144.51
iot19.lab.it.uc3m.es.	60	IN	A	163.117.144.52
iot20.lab.it.uc3m.es.	60	IN	A	163.117.144.53
it000.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::200
it000.lab.it.uc3m.es.	60	IN	A	163.117.144.200
_acme-challenge.it000.lab.it.uc3m.es. 14440 IN CNAME ba601faf-e108-4d36-bbe5-511b0abd6744.auth.acme-dns.io.
it001.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::201
it001.lab.it.uc3m.es.	60	IN	A	163.117.144.201
it002.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::202
it002.lab.it.uc3m.es.	60	IN	A	163.117.144.202
it003.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::203
it003.lab.it.uc3m.es.	60	IN	A	163.117.144.203
it004.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::204
it004.lab.it.uc3m.es.	60	IN	A	163.117.144.204
it005.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::205
it005.lab.it.uc3m.es.	60	IN	A	163.117.144.205
it006.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::206
it006.lab.it.uc3m.es.	60	IN	A	163.117.144.206
it007.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::207
it007.lab.it.uc3m.es.	60	IN	A	163.117.144.207
it008.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::208
it008.lab.it.uc3m.es.	60	IN	A	163.117.144.208
it009.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::209
it009.lab.it.uc3m.es.	60	IN	A	163.117.144.209
it010.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::210
it010.lab.it.uc3m.es.	60	IN	A	163.117.144.210
it011.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::211
it011.lab.it.uc3m.es.	60	IN	A	163.117.144.211
it012.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::212
it012.lab.it.uc3m.es.	60	IN	A	163.117.144.212
it013.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::213
it013.lab.it.uc3m.es.	60	IN	A	163.117.144.213
it014.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::214
it014.lab.it.uc3m.es.	60	IN	A	163.117.144.214
it015.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::215
it015.lab.it.uc3m.es.	60	IN	A	163.117.144.215
it016.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::216
it016.lab.it.uc3m.es.	60	IN	A	163.117.144.216
it017.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::217
it017.lab.it.uc3m.es.	60	IN	A	163.117.144.217
it018.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::218
it018.lab.it.uc3m.es.	60	IN	A	163.117.144.218
it019.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::219
it019.lab.it.uc3m.es.	60	IN	A	163.117.144.219
it020.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::220
it020.lab.it.uc3m.es.	60	IN	A	163.117.144.220
it021.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::130
it021.lab.it.uc3m.es.	60	IN	A	163.117.144.130
it022.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::131
it022.lab.it.uc3m.es.	60	IN	A	163.117.144.131
it023.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::132
it023.lab.it.uc3m.es.	60	IN	A	163.117.144.132
it024.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::133
it024.lab.it.uc3m.es.	60	IN	A	163.117.144.133
it025.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::134
it025.lab.it.uc3m.es.	60	IN	A	163.117.144.134
it026.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::135
it026.lab.it.uc3m.es.	60	IN	A	163.117.144.135
it027.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::136
it027.lab.it.uc3m.es.	60	IN	A	163.117.144.136
it028.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::137
it028.lab.it.uc3m.es.	60	IN	A	163.117.144.137
it029.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::138
it029.lab.it.uc3m.es.	60	IN	A	163.117.144.138
it030.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::139
it030.lab.it.uc3m.es.	60	IN	A	163.117.144.139
it031.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::241
it031.lab.it.uc3m.es.	60	IN	A	163.117.144.241
it032.lab.it.uc3m.es.	60	IN	CNAME	jbit142.lab.it.uc3m.es.
it033.lab.it.uc3m.es.	60	IN	CNAME	jbit143.lab.it.uc3m.es.
it034.lab.it.uc3m.es.	60	IN	CNAME	jbit144.lab.it.uc3m.es.
it035.lab.it.uc3m.es.	60	IN	CNAME	jbit145.lab.it.uc3m.es.
it036.lab.it.uc3m.es.	60	IN	CNAME	jbit146.lab.it.uc3m.es.
its10.lab.it.uc3m.es.	60	IN	A	163.117.144.31
its11.lab.it.uc3m.es.	60	IN	A	163.117.144.31
its12.lab.it.uc3m.es.	60	IN	A	163.117.144.31
its13.lab.it.uc3m.es.	60	IN	A	163.117.144.31
its14.lab.it.uc3m.es.	60	IN	A	163.117.144.31
its15.lab.it.uc3m.es.	60	IN	A	163.117.144.31
its16.lab.it.uc3m.es.	60	IN	A	163.117.144.31
its17.lab.it.uc3m.es.	60	IN	A	163.117.144.31
its18.lab.it.uc3m.es.	60	IN	A	163.117.144.31
its19.lab.it.uc3m.es.	60	IN	A	163.117.144.31
its8.lab.it.uc3m.es.	60	IN	A	163.117.144.31
its9.lab.it.uc3m.es.	60	IN	A	163.117.144.31
itserv.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::68
itserv.lab.it.uc3m.es.	60	IN	A	163.117.144.68
itserv-168.lab.it.uc3m.es. 60	IN	A	163.117.168.68
itserv1.lab.it.uc3m.es.	60	IN	A	163.117.144.120
itserv2.lab.it.uc3m.es.	60	IN	A	163.117.144.121
itservkvm.lab.it.uc3m.es. 60	IN	A	163.117.171.21
itswitch10.lab.it.uc3m.es. 60	IN	A	163.117.171.10
itswitch11.lab.it.uc3m.es. 60	IN	A	163.117.171.11
itswitch12.lab.it.uc3m.es. 60	IN	A	163.117.171.12
itswitch13.lab.it.uc3m.es. 60	IN	A	163.117.171.13
itswitch14.lab.it.uc3m.es. 60	IN	A	163.117.171.14
itswitch15.lab.it.uc3m.es. 60	IN	A	163.117.171.15
itswitch16.lab.it.uc3m.es. 60	IN	A	163.117.171.16
itswitch17.lab.it.uc3m.es. 60	IN	A	163.117.171.17
itswitch18.lab.it.uc3m.es. 60	IN	A	163.117.171.18
itswitch19.lab.it.uc3m.es. 60	IN	A	163.117.171.19
itswitch9.lab.it.uc3m.es. 60	IN	A	163.117.171.9
jbit100.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::100
jbit100.lab.it.uc3m.es.	60	IN	A	163.117.171.100
jbit101.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::101
jbit101.lab.it.uc3m.es.	60	IN	A	163.117.171.101
jbit102.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::102
jbit102.lab.it.uc3m.es.	60	IN	A	163.117.171.102
jbit103.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::103
jbit103.lab.it.uc3m.es.	60	IN	A	163.117.171.103
jbit104.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::104
jbit104.lab.it.uc3m.es.	60	IN	A	163.117.171.104
jbit105.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::105
jbit105.lab.it.uc3m.es.	60	IN	A	163.117.171.105
jbit106.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::106
jbit106.lab.it.uc3m.es.	60	IN	A	163.117.171.106
jbit107.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::107
jbit107.lab.it.uc3m.es.	60	IN	A	163.117.171.107
jbit108.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::108
jbit108.lab.it.uc3m.es.	60	IN	A	163.117.171.108
jbit109.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::109
jbit109.lab.it.uc3m.es.	60	IN	A	163.117.171.109
jbit110.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::110
jbit110.lab.it.uc3m.es.	60	IN	A	163.117.171.110
jbit111.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::111
jbit111.lab.it.uc3m.es.	60	IN	A	163.117.171.111
jbit112.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::112
jbit112.lab.it.uc3m.es.	60	IN	A	163.117.171.112
jbit113.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::113
jbit113.lab.it.uc3m.es.	60	IN	A	163.117.171.113
jbit114.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::114
jbit114.lab.it.uc3m.es.	60	IN	A	163.117.171.114
jbit115.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::115
jbit115.lab.it.uc3m.es.	60	IN	A	163.117.171.115
jbit116.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::116
jbit116.lab.it.uc3m.es.	60	IN	A	163.117.171.116
jbit117.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::117
jbit117.lab.it.uc3m.es.	60	IN	A	163.117.171.117
jbit118.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::118
jbit118.lab.it.uc3m.es.	60	IN	A	163.117.171.118
jbit119.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::119
jbit119.lab.it.uc3m.es.	60	IN	A	163.117.171.119
jbit120.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::120
jbit120.lab.it.uc3m.es.	60	IN	A	163.117.171.120
jbit121.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::121
jbit121.lab.it.uc3m.es.	60	IN	A	163.117.171.121
jbit122.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::122
jbit122.lab.it.uc3m.es.	60	IN	A	163.117.171.122
jbit123.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::123
jbit123.lab.it.uc3m.es.	60	IN	A	163.117.171.123
jbit124.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::124
jbit124.lab.it.uc3m.es.	60	IN	A	163.117.171.124
jbit125.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::125
jbit125.lab.it.uc3m.es.	60	IN	A	163.117.171.125
jbit126.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::126
jbit126.lab.it.uc3m.es.	60	IN	A	163.117.171.126
jbit127.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::127
jbit127.lab.it.uc3m.es.	60	IN	A	163.117.171.127
jbit128.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::128
jbit128.lab.it.uc3m.es.	60	IN	A	163.117.171.128
jbit129.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::129
jbit129.lab.it.uc3m.es.	60	IN	A	163.117.171.129
jbit130.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::130
jbit130.lab.it.uc3m.es.	60	IN	A	163.117.171.130
jbit131.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::131
jbit131.lab.it.uc3m.es.	60	IN	A	163.117.171.131
jbit132.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::132
jbit132.lab.it.uc3m.es.	60	IN	A	163.117.171.132
jbit133.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::133
jbit133.lab.it.uc3m.es.	60	IN	A	163.117.171.133
jbit134.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::134
jbit134.lab.it.uc3m.es.	60	IN	A	163.117.171.134
jbit135.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::135
jbit135.lab.it.uc3m.es.	60	IN	A	163.117.171.135
jbit136.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::136
jbit136.lab.it.uc3m.es.	60	IN	A	163.117.171.136
jbit137.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::137
jbit137.lab.it.uc3m.es.	60	IN	A	163.117.171.137
jbit138.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::138
jbit138.lab.it.uc3m.es.	60	IN	A	163.117.171.138
jbit139.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::139
jbit139.lab.it.uc3m.es.	60	IN	A	163.117.171.139
jbit140.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::140
jbit140.lab.it.uc3m.es.	60	IN	A	163.117.171.140
jbit141.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::141
jbit141.lab.it.uc3m.es.	60	IN	A	163.117.171.141
jbit142.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::142
jbit142.lab.it.uc3m.es.	60	IN	A	163.117.171.142
jbit143.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::143
jbit143.lab.it.uc3m.es.	60	IN	A	163.117.171.143
jbit144.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::144
jbit144.lab.it.uc3m.es.	60	IN	A	163.117.171.144
jbit145.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::145
jbit145.lab.it.uc3m.es.	60	IN	A	163.117.171.145
jbit146.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::146
jbit146.lab.it.uc3m.es.	60	IN	A	163.117.171.146
jbit147.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::147
jbit147.lab.it.uc3m.es.	60	IN	A	163.117.171.147
jbit148.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::148
jbit148.lab.it.uc3m.es.	60	IN	A	163.117.171.148
jbit149.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::149
jbit149.lab.it.uc3m.es.	60	IN	A	163.117.171.149
jbit150.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::150
jbit150.lab.it.uc3m.es.	60	IN	A	163.117.171.150
jbit151.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::151
jbit151.lab.it.uc3m.es.	60	IN	A	163.117.171.151
jbit152.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::152
jbit152.lab.it.uc3m.es.	60	IN	A	163.117.171.152
jbit153.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::153
jbit153.lab.it.uc3m.es.	60	IN	A	163.117.171.153
jbit154.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::154
jbit154.lab.it.uc3m.es.	60	IN	A	163.117.171.154
jbit155.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::155
jbit155.lab.it.uc3m.es.	60	IN	A	163.117.171.155
jbit156.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::156
jbit156.lab.it.uc3m.es.	60	IN	A	163.117.171.156
jbit157.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::157
jbit157.lab.it.uc3m.es.	60	IN	A	163.117.171.157
jbit158.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::158
jbit158.lab.it.uc3m.es.	60	IN	A	163.117.171.158
jbit159.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::159
jbit159.lab.it.uc3m.es.	60	IN	A	163.117.171.159
jbit160.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:1009::160
jbit160.lab.it.uc3m.es.	60	IN	A	163.117.171.160
lab-k8s-master0.lab.it.uc3m.es.	60 IN	A	163.117.172.117
lab-k8s-node0.lab.it.uc3m.es. 60 IN	A	163.117.172.119
lab-k8s-node1.lab.it.uc3m.es. 60 IN	A	163.117.172.105
lab0mciber.lab.it.uc3m.es. 60	IN	A	163.117.106.71
lab0mciber-ilo.lab.it.uc3m.es. 60 IN	A	163.117.171.31
lab1mciber.lab.it.uc3m.es. 60	IN	A	163.117.106.72
lab1mciber-ilo.lab.it.uc3m.es. 60 IN	A	163.117.171.32
lab2mciber.lab.it.uc3m.es. 60	IN	A	163.117.106.73
lab2mciber-ilo.lab.it.uc3m.es. 60 IN	A	163.117.171.33
labarciot.lab.it.uc3m.es. 60	IN	A	163.117.171.173
labit.lab.it.uc3m.es.	60	IN	A	163.117.171.184
labmciber.lab.it.uc3m.es. 60	IN	CNAME	vciberlab2.lab.it.uc3m.es.
labsa01.lab.it.uc3m.es.	60	IN	A	163.117.144.15
labsa03.lab.it.uc3m.es.	60	IN	A	163.117.144.16
labsa16.lab.it.uc3m.es.	60	IN	A	163.117.144.17
labsb01-1.lab.it.uc3m.es. 60	IN	A	163.117.144.11
labsb01-2.lab.it.uc3m.es. 60	IN	A	163.117.144.12
labsb02-1.lab.it.uc3m.es. 60	IN	A	163.117.144.13
labsb02-2.lab.it.uc3m.es. 60	IN	A	163.117.144.14
labsd03.lab.it.uc3m.es.	60	IN	A	163.117.168.46
labsd04.lab.it.uc3m.es.	60	IN	A	163.117.168.47
labsd05.lab.it.uc3m.es.	60	IN	A	163.117.168.48
ldap.lab.it.uc3m.es.	60	IN	CNAME	repldap.lab.it.uc3m.es.
lm000.lab.it.uc3m.es.	60	IN	AAAA	2001:720:410:100c::129
lm000.lab.it.uc3m.es.	60	IN	A	163.117.144.129
_acme-challenge.lm000.lab.it.uc3m.es. 14440 IN CNAME 71b3f6b1-13c7-4893-9428-0fd0d3cf981c.auth.acme-dns.io.
lm001.lab.it.uc3m.es.	60	IN	CNAME	it021.lab.it.uc3m.es.
lm002.lab.it.uc3m.es.	60	IN	CNAME	it022.lab.it.uc3m.es.
